Event_Id,Event_Name,Sub_Event_Name,Event_Tag,Event_position,Event_Team,Event Sec,Sec_Before_Goal,X,Y,Match_Label,Match_Period,Match_Winner,Player_Name,Player_Role,Player_Goals_Scored,Player_Role_Calculated
263156179,Pass,Simple pass,Accurate,2,Croatia,78.61601,106.395382,74,40,Croatia - England. 2 - 1 (E),E2,Croatia,Marcelo Brozovic,Midfielder,0,central MF
263156180,Pass,Simple pass,Accurate,1,Croatia,81.936372,103.07502,74,40,Croatia - England. 2 - 1 (E),E2,Croatia,Luka Modric,Midfielder,0,central MF
263156180,Pass,Simple pass,Accurate,2,Croatia,81.936372,103.07502,59,69,Croatia - England. 2 - 1 (E),E2,Croatia,Luka Modric,Midfielder,0,central MF
263156181,Pass,Simple pass,Accurate,1,Croatia,86.700635,98.310757,59,69,Croatia - England. 2 - 1 (E),E2,Croatia,Dejan Lovren,Defender,0,right CB
263156181,Pass,Simple pass,Accurate,2,Croatia,86.700635,98.310757,62,34,Croatia - England. 2 - 1 (E),E2,Croatia,Dejan Lovren,Defender,0,right CB
263156182,Pass,Simple pass,Accurate,1,Croatia,90.213542,94.79785,62,34,Croatia - England. 2 - 1 (E),E2,Croatia,Marcelo Brozovic,Midfielder,0,central MF
263156182,Pass,Simple pass,Accurate,2,Croatia,90.213542,94.79785,75,8,Croatia - England. 2 - 1 (E),E2,Croatia,Marcelo Brozovic,Midfielder,0,central MF
263156183,Pass,Simple pass,Accurate,1,Croatia,93.254352,91.75704,75,8,Croatia - England. 2 - 1 (E),E2,Croatia,Josip Pivaric,Defender,0,left MF
263156183,Pass,Simple pass,Accurate,2,Croatia,93.254352,91.75704,86,10,Croatia - England. 2 - 1 (E),E2,Croatia,Josip Pivaric,Defender,0,left MF
263155866,Duel,Ground defending duel,Free space right,1,England,96.913153,88.098239,14,90,Croatia - England. 2 - 1 (E),E2,Croatia,Jesse Lingard,Midfielder,0,right FW
263155866,Duel,Ground defending duel,Free space right,2,England,96.913153,88.098239,8,90,Croatia - England. 2 - 1 (E),E2,Croatia,Jesse Lingard,Midfielder,0,right FW
263155866,Duel,Ground defending duel,Lost,1,England,96.913153,88.098239,14,90,Croatia - England. 2 - 1 (E),E2,Croatia,Jesse Lingard,Midfielder,0,right FW
263155866,Duel,Ground defending duel,Not accurate,1,England,96.913153,88.098239,14,90,Croatia - England. 2 - 1 (E),E2,Croatia,Jesse Lingard,Midfielder,0,right FW
263155866,Duel,Ground defending duel,Lost,2,England,96.913153,88.098239,8,90,Croatia - England. 2 - 1 (E),E2,Croatia,Jesse Lingard,Midfielder,0,right FW
263155866,Duel,Ground defending duel,Not accurate,2,England,96.913153,88.098239,8,90,Croatia - England. 2 - 1 (E),E2,Croatia,Jesse Lingard,Midfielder,0,right FW
263156185,Duel,Ground attacking duel,Free space left,1,Croatia,96.913153,88.098239,86,10,Croatia - England. 2 - 1 (E),E2,Croatia,Ivan Perisic,Midfielder,1,left FW
263156185,Duel,Ground attacking duel,Free space left,2,Croatia,96.913153,88.098239,92,10,Croatia - England. 2 - 1 (E),E2,Croatia,Ivan Perisic,Midfielder,1,left FW
